date,account,closed_pnl,win_rate,avg_trade_size,sentiment_score,next_day_pnl,profitable_next_day
2025-01-28,0x23e7a7f8d14b550961925fbfdaa92f5d195ba5bd,6899.2458320000005,1.0,1317.0667857142857,1.0,0.0,0
2025-01-29,0x23e7a7f8d14b550961925fbfdaa92f5d195ba5bd,0.0,0.0,1602.9452173913044,1.0,7372.485101,1
2025-01-30,0x23e7a7f8d14b550961925fbfdaa92f5d195ba5bd,7372.485101,1.0,1474.6896363636365,1.0,1162.002541,1
2025-02-01,0x23e7a7f8d14b550961925fbfdaa92f5d195ba5bd,1162.002541,0.32051282051282054,2094.719358974359,1.0,6352.452613,1
2025-02-02,0x23e7a7f8d14b550961925fbfdaa92f5d195ba5bd,6352.452613,0.4506769825918762,2792.42166344294,1.0,-12346.990829,0
2025-02-11,0x23e7a7f8d14b550961925fbfdaa92f5d195ba5bd,-12346.990829,0.0,612.1092741935485,0.0,355.5854,1
2025-02-12,0x23e7a7f8d14b550961925fbfdaa92f5d195ba5bd,355.5854,0.7987421383647799,2687.4032704402516,0.0,1129.8489260000001,1
2025-02-24,0x23e7a7f8d14b550961925fbfdaa92f5d195ba5bd,1129.8489260000001,0.325,1641.2224999999999,0.0,-6820.76955,0
2025-02-25,0x23e7a7f8d14b550961925fbfdaa92f5d195ba5bd,-6820.76955,0.0,82910.81,-1.0,0.0,0
2025-02-28,0x23e7a7f8d14b550961925fbfdaa92f5d195ba5bd,0.0,0.0,1462.824423076923,-2.0,2480.902379,1
2025-03-03,0x23e7a7f8d14b550961925fbfdaa92f5d195ba5bd,2480.902379,0.45454545454545453,1999.099181818182,-1.0,-3169.3554679999997,0
2025-03-04,0x23e7a7f8d14b550961925fbfdaa92f5d195ba5bd,-3169.3554679999997,0.0,1756.5103076923076,-2.0,0.0,0
2025-03-07,0x23e7a7f8d14b550961925fbfdaa92f5d195ba5bd,0.0,0.0,1499.4978378378378,-1.0,2099.019688,1
2025-03-08,0x23e7a7f8d14b550961925fbfdaa92f5d195ba5bd,2099.019688,1.0,1225.1170212765958,-1.0,656.540742,1
2025-03-09,0x23e7a7f8d14b550961925fbfdaa92f5d195ba5bd,656.540742,0.8769230769230769,2676.518153846154,-1.0,-1065.797583,0
2025-03-10,0x23e7a7f8d14b550961925fbfdaa92f5d195ba5bd,-1065.797583,0.9622641509433962,3326.2756603773582,-2.0,1591.753271,1
2025-03-12,0x23e7a7f8d14b550961925fbfdaa92f5d195ba5bd,1591.753271,0.9811320754716981,2184.328113207547,-1.0,-2315.377191,0
2025-03-13,0x23e7a7f8d14b550961925fbfdaa92f5d195ba5bd,-2315.377191,0.0,4259.311481481482,0.0,0.0,0
2025-03-28,0x23e7a7f8d14b550961925fbfdaa92f5d195ba5bd,0.0,0.0,1460.115,-1.0,-5018.466447,0
2025-03-29,0x23e7a7f8d14b550961925fbfdaa92f5d195ba5bd,-5018.466447,0.0,580.479381443299,-1.0,716.143949,1
2025-03-31,0x23e7a7f8d14b550961925fbfdaa92f5d195ba5bd,716.143949,0.535483870967742,730.8744516129032,-1.0,0.0,0
2025-04-03,0x23e7a7f8d14b550961925fbfdaa92f5d195ba5bd,0.0,0.0,54768.6,-1.0,0.0,0
2025-04-15,0x23e7a7f8d14b550961925fbfdaa92f5d195ba5bd,0.0,0.0,16.37,-1.0,-95.985744,0
2025-04-16,0x23e7a7f8d14b550961925fbfdaa92f5d195ba5bd,-95.985744,0.011363636363636364,780.4484090909092,-1.0,-133.41237,0
2025-04-17,0x23e7a7f8d14b550961925fbfdaa92f5d195ba5bd,-133.41237,0.16,730.92608,-1.0,951.934443,1
2025-04-18,0x23e7a7f8d14b550961925fbfdaa92f5d195ba5bd,951.934443,0.43686502177068215,766.7829027576198,-1.0,371.503,1
2025-04-19,0x23e7a7f8d14b550961925fbfdaa92f5d195ba5bd,371.503,0.7226277372262774,552.0850851581508,-1.0,-1892.58947,0
2025-04-20,0x23e7a7f8d14b550961925fbfdaa92f5d195ba5bd,-1892.58947,0.4129353233830846,963.6022222222223,-1.0,3434.689308,1
2025-04-21,0x23e7a7f8d14b550961925fbfdaa92f5d195ba5bd,3434.689308,1.0,887.6931958762888,-1.0,2654.14315,1
2025-04-23,0x23e7a7f8d14b550961925fbfdaa92f5d195ba5bd,2654.14315,0.5915492957746479,2593.2515492957746,1.0,1867.252909,1
2025-04-24,0x23e7a7f8d14b550961925fbfdaa92f5d195ba5bd,1867.252909,0.48970588235294116,1679.7829852941175,1.0,1969.39321,1
2025-04-25,0x23e7a7f8d14b550961925fbfdaa92f5d195ba5bd,1969.39321,0.12121212121212122,3782.839757575757,1.0,-4648.8710550000005,0
2025-04-26,0x23e7a7f8d14b550961925fbfdaa92f5d195ba5bd,-4648.8710550000005,0.0,284.5678402366864,1.0,0.0,0
2025-04-27,0x23e7a7f8d14b550961925fbfdaa92f5d195ba5bd,0.0,0.0,1435.3307462686569,1.0,5179.772745,1
2025-04-30,0x23e7a7f8d14b550961925fbfdaa92f5d195ba5bd,5179.772745,1.0,1221.0467469879518,1.0,1243.853569,1
2025-05-01,0x23e7a7f8d14b550961925fbfdaa92f5d195ba5bd,1243.853569,0.324,815.50576,0.0,,0
2024-07-15,0x271b280974205ca63b716753467d5a371de622ab,-1.0,0.0,6070.2,0.0,1584.342755,1
2024-11-29,0x271b280974205ca63b716753467d5a371de622ab,1584.342755,1.0,1584.35,2.0,208.81746,1
2024-12-05,0x271b280974205ca63b716753467d5a371de622ab,208.81746,0.75,39530.9875,2.0,16706.884912,1
2025-04-09,0x271b280974205ca63b716753467d5a371de622ab,16706.884912,0.37641154328732745,6131.710464240904,-2.0,13264.043303999999,1
2025-04-10,0x271b280974205ca63b716753467d5a371de622ab,13264.043303999999,0.5575221238938053,21898.95651917404,-1.0,5942.547242,1
2025-04-19,0x271b280974205ca63b716753467d5a371de622ab,5942.547242,0.12779552715654952,8678.024504792333,-1.0,8277.307357,1
2025-04-20,0x271b280974205ca63b716753467d5a371de622ab,8277.307357,0.49130938586326767,3079.8473348783314,-1.0,2638.012587,1
2025-04-21,0x271b280974205ca63b716753467d5a371de622ab,2638.012587,0.17280453257790368,1965.9329745042492,-1.0,-19037.340561,0
2025-04-22,0x271b280974205ca63b716753467d5a371de622ab,-19037.340561,0.0,8110.89095959596,0.0,-108176.9187,0
2025-04-23,0x271b280974205ca63b716753467d5a371de622ab,-108176.9187,0.14072494669509594,20030.785479744136,1.0,8157.112326,1
2025-04-24,0x271b280974205ca63b716753467d5a371de622ab,8157.112326,0.9428571428571428,15603.565285714287,1.0,0.0,0
2025-04-25,0x271b280974205ca63b716753467d5a371de622ab,0.0,0.0,0.17,1.0,,0
2024-11-16,0x28736f43f1e871e6aa8b1148d38d4994275d72c4,159.100072,0.17204301075268819,373.7049462365591,2.0,161.289904,1
2024-11-17,0x28736f43f1e871e6aa8b1148d38d4994275d72c4,161.289904,0.35789473684210527,353.5228421052631,2.0,147.410285,1
2024-11-18,0x28736f43f1e871e6aa8b1148d38d4994275d72c4,147.410285,0.41358024691358025,666.941975308642,2.0,233.36546,1
2024-11-19,0x28736f43f1e871e6aa8b1148d38d4994275d72c4,233.36546,0.48826291079812206,895.9638028169014,2.0,-316.245208,0
2024-11-20,0x28736f43f1e871e6aa8b1148d38d4994275d72c4,-316.245208,0.3464373464373464,2149.553218673219,2.0,780.001314,1
2024-11-21,0x28736f43f1e871e6aa8b1148d38d4994275d72c4,780.001314,0.34977578475336324,729.007130044843,2.0,141.21958999999998,1
2024-11-22,0x28736f43f1e871e6aa8b1148d38d4994275d72c4,141.21958999999998,0.3117782909930716,422.0099076212471,2.0,673.6312,1
2024-11-23,0x28736f43f1e871e6aa8b1148d38d4994275d72c4,673.6312,0.40384615384615385,333.45923076923077,2.0,108.321127,1
2024-11-24,0x28736f43f1e871e6aa8b1148d38d4994275d72c4,108.321127,0.42028985507246375,200.7391304347826,2.0,464.281002,1
2024-11-25,0x28736f43f1e871e6aa8b1148d38d4994275d72c4,464.281002,0.4222222222222222,324.3673333333333,2.0,-508.290641,0
2024-11-26,0x28736f43f1e871e6aa8b1148d38d4994275d72c4,-508.290641,0.35023041474654376,1012.5778341013826,2.0,193.66415899999998,1
2024-11-27,0x28736f43f1e871e6aa8b1148d38d4994275d72c4,193.66415899999998,0.4378698224852071,1110.83224852071,2.0,165.532644,1
2024-11-28,0x28736f43f1e871e6aa8b1148d38d4994275d72c4,165.532644,0.37681159420289856,946.0768115942029,2.0,9551.73423,1
2024-11-29,0x28736f43f1e871e6aa8b1148d38d4994275d72c4,9551.73423,0.44660194174757284,388.948786407767,2.0,5590.528248,1
2024-11-30,0x28736f43f1e871e6aa8b1148d38d4994275d72c4,5590.528248,0.461038961038961,315.52253246753247,2.0,4458.25495,1
2024-12-01,0x28736f43f1e871e6aa8b1148d38d4994275d72c4,4458.25495,0.5025906735751295,247.12725388601035,2.0,1283.846047,1
2024-12-02,0x28736f43f1e871e6aa8b1148d38d4994275d72c4,1283.846047,0.5214285714285715,140.36935714285713,2.0,1190.358719,1
2024-12-03,0x28736f43f1e871e6aa8b1148d38d4994275d72c4,1190.358719,0.47435897435897434,92.37217948717948,2.0,9066.169646,1
2024-12-04,0x28736f43f1e871e6aa8b1148d38d4994275d72c4,9066.169646,0.5357142857142857,165.78285714285715,2.0,14685.787664,1
2024-12-05,0x28736f43f1e871e6aa8b1148d38d4994275d72c4,14685.787664,0.4897959183673469,259.2459183673469,2.0,389.176232,1
2024-12-06,0x28736f43f1e871e6aa8b1148d38d4994275d72c4,389.176232,0.2318840579710145,129.80536231884057,1.0,4008.012049,1
2024-12-07,0x28736f43f1e871e6aa8b1148d38d4994275d72c4,4008.012049,0.4186046511627907,159.67825581395348,2.0,554.009942,1
2024-12-08,0x28736f43f1e871e6aa8b1148d38d4994275d72c4,554.009942,0.4215686274509804,77.67176470588235,2.0,768.430838,1
2024-12-09,0x28736f43f1e871e6aa8b1148d38d4994275d72c4,768.430838,0.5915492957746479,88.1318309859155,2.0,980.557461,1
2024-12-10,0x28736f43f1e871e6aa8b1148d38d4994275d72c4,980.557461,0.6751592356687898,119.62222929936306,2.0,1582.001112,1
2024-12-11,0x28736f43f1e871e6aa8b1148d38d4994275d72c4,1582.001112,0.34408602150537637,124.41204301075268,1.0,5806.86932,1
2024-12-12,0x28736f43f1e871e6aa8b1148d38d4994275d72c4,5806.86932,0.5578231292517006,150.14530612244897,2.0,1522.284412,1
2024-12-13,0x28736f43f1e871e6aa8b1148d38d4994275d72c4,1522.284412,0.45806451612903226,88.59193548387097,2.0,13281.73126,1
2024-12-14,0x28736f43f1e871e6aa8b1148d38d4994275d72c4,13281.73126,0.7727272727272727,187.5361038961039,2.0,5389.96219,1
2024-12-15,0x28736f43f1e871e6aa8b1148d38d4994275d72c4,5389.96219,0.49635036496350365,125.00722627737227,2.0,13190.248859,1
2024-12-16,0x28736f43f1e871e6aa8b1148d38d4994275d72c4,13190.248859,0.6695652173913044,131.2383043478261,2.0,4454.939378,1
2024-12-17,0x28736f43f1e871e6aa8b1148d38d4994275d72c4,4454.939378,0.430939226519337,112.67668508287292,2.0,3624.489655,1
2024-12-18,0x28736f43f1e871e6aa8b1148d38d4994275d72c4,3624.489655,0.418848167539267,124.92068062827224,2.0,1525.329937,1
2024-12-19,0x28736f43f1e871e6aa8b1148d38d4994275d72c4,1525.329937,0.39215686274509803,197.00485294117647,2.0,7812.716373,1
2024-12-20,0x28736f43f1e871e6aa8b1148d38d4994275d72c4,7812.716373,0.5721649484536082,289.6046907216495,1.0,7465.899936,1
2024-12-21,0x28736f43f1e871e6aa8b1148d38d4994275d72c4,7465.899936,0.5046728971962616,215.33785046728974,1.0,1174.025529,1
2024-12-22,0x28736f43f1e871e6aa8b1148d38d4994275d72c4,1174.025529,0.5189873417721519,174.83481012658228,1.0,122.889996,1
2024-12-23,0x28736f43f1e871e6aa8b1148d38d4994275d72c4,122.889996,0.30526315789473685,212.30473684210526,1.0,1555.956456,1
2024-12-24,0x28736f43f1e871e6aa8b1148d38d4994275d72c4,1555.956456,0.3125,282.42354166666667,1.0,1530.919365,1
2024-12-25,0x28736f43f1e871e6aa8b1148d38d4994275d72c4,1530.919365,0.45454545454545453,284.1157575757576,1.0,101.860928,1
2024-12-26,0x28736f43f1e871e6aa8b1148d38d4994275d72c4,101.860928,0.3333333333333333,223.8904761904762,2.0,388.366016,1
2024-12-27,0x28736f43f1e871e6aa8b1148d38d4994275d72c4,388.366016,0.3561643835616438,221.81794520547948,1.0,506.512551,1
2024-12-28,0x28736f43f1e871e6aa8b1148d38d4994275d72c4,506.512551,0.36507936507936506,166.3415873015873,1.0,115.51218300000001,1
2024-12-29,0x28736f43f1e871e6aa8b1148d38d4994275d72c4,115.51218300000001,0.5,140.99176470588236,1.0,255.808312,1
2024-12-30,0x28736f43f1e871e6aa8b1148d38d4994275d72c4,255.808312,0.336,455.63544,1.0,496.221792,1
2024-12-31,0x28736f43f1e871e6aa8b1148d38d4994275d72c4,496.221792,0.29906542056074764,1121.107570093458,1.0,109.82694000000001,1
2025-01-01,0x28736f43f1e871e6aa8b1148d38d4994275d72c4,109.82694000000001,0.3559322033898305,263.3476271186441,1.0,416.546688,1
2025-01-02,0x28736f43f1e871e6aa8b1148d38d4994275d72c4,416.546688,0.45544554455445546,217.69336633663366,1.0,250.581483,1
2025-01-03,0x28736f43f1e871e6aa8b1148d38d4994275d72c4,250.581483,0.5217391304347826,217.15115942028987,1.0,232.66549799999999,1
2025-01-04,0x28736f43f1e871e6aa8b1148d38d4994275d72c4,232.66549799999999,0.49382716049382713,156.68296296296296,1.0,87.752181,1
2025-01-05,0x28736f43f1e871e6aa8b1148d38d4994275d72c4,87.752181,0.5365853658536586,101.1840243902439,1.0,114.68421000000001,1
2025-01-06,0x28736f43f1e871e6aa8b1148d38d4994275d72c4,114.68421000000001,0.2625,82.075375,2.0,267.846227,1
2025-01-07,0x28736f43f1e871e6aa8b1148d38d4994275d72c4,267.846227,0.6990291262135923,103.70087378640777,2.0,651.469355,1
2025-01-08,0x28736f43f1e871e6aa8b1148d38d4994275d72c4,651.469355,0.5704697986577181,489.99302013422823,1.0,571.688942,1
2025-01-09,0x28736f43f1e871e6aa8b1148d38d4994275d72c4,571.688942,0.47572815533980584,728.4078640776698,1.0,401.706348,1
2025-01-10,0x28736f43f1e871e6aa8b1148d38d4994275d72c4,401.706348,0.44047619047619047,522.1204761904762,0.0,157.228232,1
2025-01-11,0x28736f43f1e871e6aa8b1148d38d4994275d72c4,157.228232,0.43243243243243246,484.2756756756757,1.0,274.773033,1
2025-01-12,0x28736f43f1e871e6aa8b1148d38d4994275d72c4,274.773033,0.6190476190476191,446.3861904761905,1.0,53.846609,1
2025-01-13,0x28736f43f1e871e6aa8b1148d38d4994275d72c4,53.846609,0.3114754098360656,561.3780327868852,1.0,894.564828,1
2025-01-14,0x28736f43f1e871e6aa8b1148d38d4994275d72c4,894.564828,0.8095238095238095,995.6730952380951,1.0,55.137803,1
2025-01-15,0x28736f43f1e871e6aa8b1148d38d4994275d72c4,55.137803,0.42105263157894735,240.01052631578946,1.0,238.995461,1
2025-01-16,0x28736f43f1e871e6aa8b1148d38d4994275d72c4,238.995461,0.3218390804597701,136.35540229885058,2.0,168.92152,1
2025-01-17,0x28736f43f1e871e6aa8b1148d38d4994275d72c4,168.92152,0.5,118.53914285714285,2.0,594.135892,1
2025-01-18,0x28736f43f1e871e6aa8b1148d38d4994275d72c4,594.135892,0.40540540540540543,195.20691119691122,2.0,102.504343,1
2025-01-19,0x28736f43f1e871e6aa8b1148d38d4994275d72c4,102.504343,0.42934782608695654,155.71684782608696,2.0,608.885905,1
2025-01-20,0x28736f43f1e871e6aa8b1148d38d4994275d72c4,608.885905,0.40828402366863903,169.7668047337278,2.0,428.3738,1
2025-01-21,0x28736f43f1e871e6aa8b1148d38d4994275d72c4,428.3738,0.48936170212765956,262.3486170212766,2.0,589.467131,1
2025-01-22,0x28736f43f1e871e6aa8b1148d38d4994275d72c4,589.467131,0.45535714285714285,120.82616071428572,2.0,229.609892,1
2025-01-23,0x28736f43f1e871e6aa8b1148d38d4994275d72c4,229.609892,0.4672131147540984,128.88065573770493,2.0,347.22838,1
2025-01-24,0x28736f43f1e871e6aa8b1148d38d4994275d72c4,347.22838,0.5,145.0465,2.0,124.70498799999999,1
2025-01-25,0x28736f43f1e871e6aa8b1148d38d4994275d72c4,124.70498799999999,0.3983050847457627,241.47220338983053,2.0,273.211119,1
2025-01-26,0x28736f43f1e871e6aa8b1148d38d4994275d72c4,273.211119,0.4528301886792453,334.20924528301884,1.0,838.930696,1
2025-01-27,0x28736f43f1e871e6aa8b1148d38d4994275d72c4,838.930696,0.4253731343283582,1223.7995522388057,1.0,1019.55769,1
2025-01-28,0x28736f43f1e871e6aa8b1148d38d4994275d72c4,1019.55769,0.4966887417218543,624.2161589403973,1.0,152.618804,1
2025-01-29,0x28736f43f1e871e6aa8b1148d38d4994275d72c4,152.618804,0.5,340.8880952380952,1.0,1234.2072,1
2025-01-30,0x28736f43f1e871e6aa8b1148d38d4994275d72c4,1234.2072,0.6395348837209303,394.06465116279065,1.0,755.916254,1
2025-01-31,0x28736f43f1e871e6aa8b1148d38d4994275d72c4,755.916254,0.7755102040816326,374.2630612244898,2.0,3.536668000000001,1
2025-02-01,0x28736f43f1e871e6aa8b1148d38d4994275d72c4,3.536668000000001,0.4117647058823529,1057.5154901960784,1.0,-1416.906536,0
2025-02-02,0x28736f43f1e871e6aa8b1148d38d4994275d72c4,-1416.906536,0.054945054945054944,1328.6620879120878,1.0,439.634046,1
2025-02-03,0x28736f43f1e871e6aa8b1148d38d4994275d72c4,439.634046,0.6,1251.5914666666667,-1.0,1291.500575,1
2025-02-04,0x28736f43f1e871e6aa8b1148d38d4994275d72c4,1291.500575,0.3541666666666667,1139.6597916666667,1.0,696.8107239999999,1
2025-02-05,0x28736f43f1e871e6aa8b1148d38d4994275d72c4,696.8107239999999,0.4457831325301205,912.4063855421687,0.0,358.877096,1
2025-02-06,0x28736f43f1e871e6aa8b1148d38d4994275d72c4,358.877096,0.37777777777777777,1453.7044444444446,0.0,932.4458159999999,1
2025-02-07,0x28736f43f1e871e6aa8b1148d38d4994275d72c4,932.4458159999999,0.6666666666666666,596.832037037037,-1.0,0.0,0
2025-02-08,0x28736f43f1e871e6aa8b1148d38d4994275d72c4,0.0,0.0,630.2528125,-1.0,31.14195,1
2025-02-09,0x28736f43f1e871e6aa8b1148d38d4994275d72c4,31.14195,0.6470588235294118,685.0323529411764,0.0,436.833818,1
2025-02-10,0x28736f43f1e871e6aa8b1148d38d4994275d72c4,436.833818,0.6744186046511628,1075.9925581395348,-1.0,593.326371,1
2025-02-11,0x28736f43f1e871e6aa8b1148d38d4994275d72c4,593.326371,0.4634146341463415,984.2039024390244,0.0,198.780392,1
2025-02-12,0x28736f43f1e871e6aa8b1148d38d4994275d72c4,198.780392,0.4576271186440678,717.646779661017,0.0,287.27875,1
2025-02-13,0x28736f43f1e871e6aa8b1148d38d4994275d72c4,287.27875,0.5,647.7471428571429,0.0,404.813032,1
2025-02-14,0x28736f43f1e871e6aa8b1148d38d4994275d72c4,404.813032,0.7872340425531915,536.6263829787234,0.0,64.653448,1
2025-02-15,0x28736f43f1e871e6aa8b1148d38d4994275d72c4,64.653448,0.8888888888888888,257.83222222222224,0.0,59.664989,1
2025-02-16,0x28736f43f1e871e6aa8b1148d38d4994275d72c4,59.664989,0.36363636363636365,503.33272727272725,0.0,115.824682,1
2025-02-17,0x28736f43f1e871e6aa8b1148d38d4994275d72c4,115.824682,0.6428571428571429,466.69214285714287,0.0,45.659497,1
2025-02-18,0x28736f43f1e871e6aa8b1148d38d4994275d72c4,45.659497,0.19444444444444445,404.88444444444445,0.0,20.62415,1
2025-02-19,0x28736f43f1e871e6aa8b1148d38d4994275d72c4,20.62415,0.3181818181818182,508.5995454545455,-1.0,278.142839,1
2025-02-20,0x28736f43f1e871e6aa8b1148d38d4994275d72c4,278.142839,0.49056603773584906,429.3352830188679,0.0,591.659533,1
2025-02-21,0x28736f43f1e871e6aa8b1148d38d4994275d72c4,591.659533,0.6559139784946236,320.8220430107527,1.0,408.03639799999996,1
2025-02-22,0x28736f43f1e871e6aa8b1148d38d4994275d72c4,408.03639799999996,0.29310344827586204,523.8093103448275,0.0,39.91436,1
2025-02-23,0x28736f43f1e871e6aa8b1148d38d4994275d72c4,39.91436,0.375,550.5720833333334,0.0,180.244855,1
2025-02-24,0x28736f43f1e871e6aa8b1148d38d4994275d72c4,180.244855,0.4426229508196721,282.4104918032787,0.0,168.27053,1
2025-02-25,0x28736f43f1e871e6aa8b1148d38d4994275d72c4,168.27053,0.2653061224489796,883.3975510204082,-1.0,64.59776,1
2025-02-26,0x28736f43f1e871e6aa8b1148d38d4994275d72c4,64.59776,0.38235294117647056,242.27088235294116,-2.0,71.919819,1
2025-02-27,0x28736f43f1e871e6aa8b1148d38d4994275d72c4,71.919819,0.43333333333333335,765.107,-2.0,-3425.450348,0
2025-02-28,0x28736f43f1e871e6aa8b1148d38d4994275d72c4,-3425.450348,0.32098765432098764,1611.6066666666666,-2.0,557.9358,1
2025-03-01,0x28736f43f1e871e6aa8b1148d38d4994275d72c4,557.9358,0.3783783783783784,840.2127027027027,-2.0,8330.21747,1
2025-03-02,0x28736f43f1e871e6aa8b1148d38d4994275d72c4,8330.21747,0.7671232876712328,1432.3072602739728,-1.0,494.669357,1
2025-03-03,0x28736f43f1e871e6aa8b1148d38d4994275d72c4,494.669357,0.3620689655172414,536.928448275862,-1.0,163.73415,1
2025-03-04,0x28736f43f1e871e6aa8b1148d38d4994275d72c4,163.73415,0.3023255813953488,1091.9493023255814,-2.0,437.35445200000004,1
2025-03-05,0x28736f43f1e871e6aa8b1148d38d4994275d72c4,437.35445200000004,0.7692307692307693,1109.076923076923,-2.0,291.46926,1
2025-03-06,0x28736f43f1e871e6aa8b1148d38d4994275d72c4,291.46926,0.6190476190476191,856.63,-1.0,411.824274,1
2025-03-07,0x28736f43f1e871e6aa8b1148d38d4994275d72c4,411.824274,0.375,748.432,-1.0,173.811132,1
2025-03-08,0x28736f43f1e871e6aa8b1148d38d4994275d72c4,173.811132,0.4,698.2522857142857,-1.0,140.953497,1
2025-03-09,0x28736f43f1e871e6aa8b1148d38d4994275d72c4,140.953497,0.16666666666666666,1118.493611111111,-1.0,-4026.754395,0
